stop_id,graph_degree,degree_centrality,closeness,betweenness,in_largest_component,name,stop_lat,stop_lon,hub_station,station_cluster,is_hub,is_station,route_count,routes_serving,max_pax_per_vehicle_hour_2024_serving_route,pagerank
9881,2,0.0002390057361376,0.0311627250494655,0.0003632898846236,True,Rogers Rd at Day Ave,43.685123,-79.448015,,,False,False,1,161,,0.000108741551925
8653,2,0.0002390057361376,0.0308383547629366,0.0003433703595051,True,Rogers Rd at Boon Ave,43.684805,-79.449172,,,False,False,1,161,,0.0001075430905385
8056,2,0.0002390057361376,0.030641184671121,0.0003585091985952,True,Rogers Rd at Nairn Ave West Side,43.684144,-79.452164,,,False,False,1,161,,0.0001287059751168
956,2,0.0002390057361376,0.0314768628126952,0.0004334066130408,True,Rogers Rd at Prospect Cemetery,43.683669,-79.45434,,,False,False,1,161,,0.0
6490,2,0.0002390057361376,0.0324899693827121,0.0005409720486809,True,Rogers Rd at Caledonia Rd,43.683098,-79.457709,,,False,False,1,161,,0.0001055065857841
307,2,0.0002390057361376,0.0335726237067055,0.0006485374843209,True,Rogers Rd at Gilbert Ave,43.683445,-79.459325,,,False,False,1,161,,0.0001208588857988
8684,2,0.0002390057361376,0.0347323798138315,0.0007561029199609,True,Rogers Rd at Silverthorn Ave,43.682877,-79.463136,,,False,False,1,161,,0.0
6458,2,0.0002390057361376,0.0359788571615453,0.0008636683556009,True,Rogers Rd at Kane Ave,43.682166,-79.466387,,,False,False,1,161,,0.0
4540,2,0.0002390057361376,0.0368216782041172,0.0004596840021723,True,Rogers Rd at Keele St,43.682206,-79.471323,,,False,False,2,"161,168",,0.0
2484,4,0.0004780114722753,0.0379739757518391,0.0006716216268166,True,Rogers Rd at Bicknell Ave,43.682014,-79.473592,,,False,False,4,"161,168,341,41",,7.43675225018047e-05
4844,3,0.0003585086042065,0.0382062069303079,0.00023171139714,True,Weston Rd at Rogers Rd North Side,43.682025,-79.477086,,,False,False,2,"161,168",,0.0
42997,14,0.0016730401529636,0.0391544962947092,0.0008528513314113,True,Mount Dennis Station at Bus Bay 10,43.688777,-79.488464,Mount Dennis Station,Mount Dennis Station,True,True,1,161,,0.0
42434,2,0.0002390057361376,0.0214637045889716,0.0001792757260666,True,Lake Shore Blvd West at Mimico Ave,43.613243,-79.489484,,,False,False,1,76,,0.0
8114,2,0.0002390057361376,0.0219291306699457,0.0002987928767778,True,Mimico Ave at Lake Shore Blvd West West Side,43.613708,-79.489947,,,False,False,1,76,,0.0001241717378346
2554,2,0.0002390057361376,0.0224156713681702,0.0004183100274889,True,Mimico Ave at Wheatfield Rd,43.613097,-79.492905,,,False,False,1,76,,0.0
407,2,0.0002390057361376,0.0229259312729117,0.0005378271782,True,Mimico Ave at Royal York Rd,43.61236,-79.496407,,,False,False,1,76,,0.0001211387038158
7729,2,0.0002390057361376,0.0234602931435898,0.0006573443289111,True,Royal York Rd at Cavell Ave,43.614961,-79.497737,,,False,False,1,76,,8.467896834362523e-05
5924,2,0.0002390057361376,0.0240202979505556,0.0007768614796223,True,Royal York Rd at Newcastle St,43.617438,-79.498765,,,False,False,1,76,,0.0
43004,2,0.0002390057361376,0.0246078368470236,0.0008963786303334,True,Royal York Rd at Algoma St,43.620671,-79.500148,,,False,False,1,76,,0.0
932,3,0.0003585086042065,0.0252249916350741,0.0021554918130751,True,Royal York Rd at Dalesford Rd,43.624359,-79.501631,,,False,False,3,"15,315,76",,0.0001237067651581
8165,2,0.0002390057361376,0.0258632997645464,0.0022750089637863,True,Royal York Rd at The Queensway,43.626209,-79.502417,,,False,False,3,"15,315,76",,0.0
8264,2,0.0002390057361376,0.0265357646634769,0.0023945261144974,True,Royal York Rd at Tenby St,43.627715,-79.503065,,,False,False,3,"15,315,76",,0.0001132089944013
140,2,0.0002390057361376,0.0272460026491638,0.0025140432652085,True,Royal York Rd at York View Dr,43.630572,-79.504255,,,False,False,3,"15,315,76",,0.0
9635,2,0.0002390057361376,0.0279988797011613,0.0026335604159196,True,Royal York Rd at Oakfield Dr North Side,43.632858,-79.505253,,,False,False,3,"15,315,76",,8.21997878932747e-05
6365,2,0.0002390057361376,0.0287953429282706,0.0027530775666308,True,Royal York Rd at Coney Rd North Side,43.634574,-79.50594,,,False,False,3,"15,315,76",,0.0
9535,2,0.0002390057361376,0.0296392889172453,0.0028725947173419,True,Royal York Rd at Norseman St North Side,43.637372,-79.50708,,,False,False,3,"15,315,76",,0.0001042307534415
2798,2,0.0002390057361376,0.0305366593616746,0.002992111868053,True,Opposite 810 Royal York Rd,43.639217,-79.508461,,,False,False,3,"15,315,76",,0.0
449,2,0.0002390057361376,0.0314922064719687,0.0031116290187641,True,Royal York Rd at Glenroy Ave,43.642141,-79.509142,,,False,False,3,"15,315,76",,0.0001211387038158
7538,2,0.0002390057361376,0.0325097405407691,0.0032311461694753,True,Royal York Rd at Van Dusen Blvd North Side,43.644415,-79.510058,,,False,False,3,"15,315,76",,0.0
4943,2,0.0002390057361376,0.0335954953695685,0.0033506633201864,True,Royal York Rd at Bloor St West,43.647184,-79.511128,,Royal York Station,False,True,3,"15,315,76",,0.0
2156,2,0.0002390057361376,0.0286672716201683,0.0016178353736618,True,Midland Ave at Artillery St,43.818293,-79.294015,,,False,False,1,57,,0.0001170551591063
2746,2,0.0002390057361376,0.0278748897462334,0.0014983182229507,True,3750 Midland Ave,43.816183,-79.293069,,,False,False,1,57,,0.0001196163597286
9384,2,0.0002390057361376,0.0271254867085303,0.0013788010722395,True,Midland Ave at McNicoll Ave,43.814719,-79.292391,,,False,False,1,57,,0.0
34802,2,0.0002390057361376,0.0264156583168372,0.0012592839215284,True,Midland Ave at Finch Corridor Trail South Side,43.812339,-79.291329,,,False,False,1,57,,0.0
