display_name,entity_type,Degree,Closeness,Betweenness,route_count,platform_stop_count
Wagman Centre,street_stop,0.00024829298572315333,0.03515084072335496,0.0,1,1
Opposite 130 Neptune Dr East Side,street_stop,0.00024829298572315333,0.036425165954620246,6.208095356344674e-05,1,1
Neptune Dr at Rajah St,street_stop,0.00024829298572315333,0.03780122511655133,0.00018624286069034022,1,1
Wasdale Cres at Rajah St East Side,street_stop,0.00024829298572315333,0.039285334896053604,0.0003104047678172337,1,1
Wasdale Cres at Neptune Dr,street_stop,0.00024829298572315333,0.04089074185553137,0.00043456667494412717,1,1
Neptune Dr at Bathurst St,street_stop,0.00024829298572315333,0.042632950111969034,0.0005587285820710207,1,1
270 Wilson Ave - No Frills,street_stop,0.00012414649286157667,0.04451814637497367,0.0,1,1
3050 Dufferin St - Caboto Terrace,street_stop,0.00012414649286157667,0.0394826197500061,0.0,1,1
3010 Dufferin St - Casa Del Zotto,street_stop,0.00024829298572315333,0.04110662504356361,0.0021224236404271167,1,1
40 Playfair Ave - Villa Colombo,street_stop,0.00024829298572315333,0.04286950190428185,0.0022460888999255024,1,1
North Park Plaza - Walmart,street_stop,0.00024829298572315333,0.04376383143764756,0.0,1,1
338 Falstaff Ave - Casa Abruzzo,street_stop,0.00024829298572315333,0.04034796890390709,0.0,1,1
Erie St at Rustic Rd,street_stop,0.00024829298572315333,0.042044373016308284,6.208095356344674e-05,1,1
Humber River Hospital,street_stop,0.00012414649286157667,0.04204393345150937,0.0,1,1
Dufferin Mall,street_stop,0.00024829298572315333,0.0419026516412188,0.0,1,1
Bloor St West at Brock Ave,street_stop,0.00024829298572315333,0.042415093232329656,1.0032740650698837e-05,1,1
Bloor St West at Symington Ave,street_stop,0.00024829298572315333,0.04106108602389099,0.00012003415437196359,1,1
55 Rankin Cres,street_stop,0.00037243947858473,0.04107429663190824,0.0004991012964433542,1,1
Lansdowne Ave at Dundas St West South Side,street_stop,0.00024829298572315333,0.03446947749081261,0.0001273724789326054,1,1
Lansdowne Ave at Rideau Ave South Side,street_stop,0.00037243947858473,0.035536625587742426,0.0029993720621583277,2,1
106 Lansdowne Ave,street_stop,0.00024829298572315333,0.03439783284481742,0.002732653435484993,2,1
Lansdowne Ave at Seaforth Ave,street_stop,0.00024829298572315333,0.03334219557292225,0.00261647820272173,2,1
Lansdowne Ave at Queen St West,street_stop,0.00037243947858473,0.03239267679139797,0.003207794554060011,2,1
St Joseph'S Health Centre at 30 The Queensway,street_stop,0.00024829298572315333,0.02919717600799262,3.178544822448473e-05,1,1
West Lodge Ave at May Robinson Apartments,street_stop,0.0004965859714463067,0.031235817941744994,0.0014192918618231253,1,1
Toronto Rehab - Bickle Centre at 130 Dunn Ave,street_stop,0.00024829298572315333,0.03100200230991864,0.0003860200447944316,1,1
MacDonell Ave at Queen St West North Side,street_stop,0.00037243947858473,0.03272613682582992,0.004653438254113116,2,1
MacDonell Ave at Seaforth Ave,street_stop,0.00037243947858473,0.033691928139315784,0.00470800148461991,2,1
Opposite 104 Lansdowne Ave,street_stop,0.00037243947858473,0.0347620702038429,0.004940902612495097,2,1
Lansdowne Ave at Rideau Ave,street_stop,0.00037243947858473,0.0359239111584874,0.0050648368894589246,2,1
1050 Don Mills Rd - Shops On Don Mills,street_stop,0.00012414649286157667,0.034980078672618056,0.0,1,1
1 Overland Dr - Better Living - Thompson House,street_stop,0.00037243947858473,0.036248853987343524,0.00015404469068365753,1,1
Lawrence Ave East at Don Mills Rd,street_stop,0.00024829298572315333,0.03984762722336925,0.0025567301969468595,1,1
16 The Donway East - Opposite Don Mills Collegiate,street_stop,0.00037243947858473,0.03985848816969083,0.00015347663472262214,2,1
The Donway East at Greenland Rd - Donway Place,street_stop,0.00037243947858473,0.04047609314716795,0.00036562466934756245,2,1
120 Dallimore Circle,street_stop,0.00037243947858473,0.04212695416096407,0.0005291512775463256,1,1
16 Dallimore Cir,street_stop,0.00037243947858473,0.041716611787665746,0.000727112141736309,1,1
St Dennis Dr at Don Mills Rd East Side,street_stop,0.00024829298572315333,0.04326522038339829,0.00027974896876764333,1,1
25 St Dennis Dr,street_stop,0.00024829298572315333,0.04147781440595811,0.00016895690293133647,1,1
St Dennis Dr at Deauville Lane,street_stop,0.00024829298572315333,0.04067094362439822,8.760814025325701e-05,1,1
10 Deauville Lane,street_stop,0.00037243947858473,0.03998192770783205,0.00026625525993483436,1,1
Flemingdon Park Shopping Centre,street_stop,0.00037243947858473,0.0399694103199526,0.0002773923412518775,1,1
East York Town Centre,street_stop,0.00012414649286157667,0.03840847951249835,0.0,1,1
Opposite 25 St Dennis Dr,street_stop,0.00024829298572315333,0.04159299838279057,0.0003352666492740611,1,1
St Dennis Dr at Don Mills Rd,street_stop,0.00024829298572315333,0.04338821980155548,0.00044607096470397454,1,1
Opposite 8 Donway Place - Revera Downey Place,street_stop,0.00024829298572315333,0.040055401571107846,0.0005632759683894843,1,1
Lawrence Ave East at Don Mills Rd,street_stop,0.00024829298572315333,0.03852327282045829,0.000440624697799302,1,1
Michael Garron Hospital,street_stop,0.00024829298572315333,0.03606356505505595,0.0,1,1
Mortimer Ave at Knight St,street_stop,0.00037243947858473,0.0348716408230524,0.0005842298847134165,2,1
Mortimer Ave at Glebemount Ave,street_stop,0.00024829298572315333,0.034091795039350906,3.232653793244804e-05,2,1
Mortimer Ave at Woodmount Ave,street_stop,0.00037243947858473,0.03446637556575623,0.00015383942469422807,2,1
Woodbine Ave at Barker Ave,street_stop,0.00037243947858473,0.03566932373019293,0.0018545940193415034,2,1
Woodbine Ave at Cosburn Ave,street_stop,0.00024829298572315333,0.03448233427341369,0.0014895456776089528,2,1
Woodbine Ave at Bracebridge Ave North Side,street_stop,0.00037243947858473,0.03355866178192407,0.0015569734123979339,2,1
Cedarvale Ave at Stan Wadlow Park,street_stop,0.00024829298572315333,0.032518798342620676,0.00033285004637590527,1,1
Cosburn Ave at Gledhill Ave,street_stop,0.0004965859714463067,0.03179643834733624,0.0003397807671853708,2,1
9 Haldon Ave - East York Acres,street_stop,0.0004965859714463067,0.031158494372157435,0.0001307322695992903,1,1
Cosburn Ave at Westlake Cres East Side,street_stop,0.00037243947858473,0.03207399973390815,0.00023738486126184287,2,1
Westlake Ave at Hamstead Ave,street_stop,0.00037243947858473,0.03307482839290778,0.0013924341897602528,2,1
Lumsden Ave at Barrington Ave East Side,street_stop,0.00037243947858473,0.03415361034957745,0.0025839681367259516,2,1
Eastdale Ave at Goodwood Park Cres,street_stop,0.00024829298572315333,0.03531412770365542,0.004654686713357565,2,1
Eastdale Ave at Secord Ave,street_stop,0.00037243947858473,0.03656459591335857,0.004823893149459332,2,1
Dawes Rd at Goodwood Park Crt,street_stop,0.00024829298572315333,0.036255716793891765,0.0004090621450988633,1,1
200 Dawes Rd - True Davidson Acres,street_stop,0.0004965859714463067,0.03707154102514181,0.0005745221376357133,1,1
Dawes Rd at Crescent Town Rd North Side,street_stop,0.00024829298572315333,0.037050365386850845,3.145434980547968e-06,1,1
Dawes Rd at Park Vista,street_stop,0.00037243947858473,0.038447586782000165,0.0006440163855036086,1,1
Dawes Rd at Brenton St,street_stop,0.00024829298572315333,0.0370338174292004,0.000397126641277138,1,1
10 Gower St - Gower Park Place,street_stop,0.00024829298572315333,0.035723347276551506,0.00027375937035585654,1,1
1150 Victoria Park Ave - No Frills,street_stop,0.00024829298572315333,0.03450452367770804,0.00015059075848597775,1,1
Crescent Town Rd at Victoria Park Ave,street_stop,0.00024829298572315333,0.03996841721216963,0.0015339197557029866,1,1
3003 Danforth Ave - Shoppers World,street_stop,0.00037243947858473,0.03849782678272525,0.0035737846377531493,1,1
2490 Gerrard St East,street_stop,0.00037243947858473,0.03710180951035484,0.0034526191713182513,1,1
828 Kingston Rd - Glen Stewart Acres,street_stop,0.00024829298572315333,0.03145866127404473,0.0029740503314328783,1,1
Kingston Rd at Glen Manor Dr,street_stop,0.00037243947858473,0.030501973807202994,0.0028728838437711442,2,1
Kingston Rd at Beech Ave,street_stop,0.00024829298572315333,0.03049156665557303,2.9943350222257077e-05,2,1
Kingston Rd at Scarborough Rd,street_stop,0.00037243947858473,0.03140927504197563,0.00014713308871817886,2,1
Kingston Rd at Bingham Ave,street_stop,0.00024829298572315333,0.031391009559260566,0.0,1,1
Kingston Rd at Victoria Park Ave,street_stop,0.0004965859714463067,0.0324075559940598,0.0004934327541569982,2,1
1091 Kingston Rd - Henley Gardens,street_stop,0.00024829298572315333,0.033457314053785187,0.0006108480192595821,1,1
Crescent Town Rd at Massey Sq East,street_stop,0.00024829298572315333,0.03996146683927353,0.0007642878862071924,1,1
Eastdale Ave at Goodwood Park Cres North Side,street_stop,0.00037243947858473,0.03535293341394839,0.0008611473090080886,2,1
Lumsden Ave at Barrington Ave,street_stop,0.00024829298572315333,0.03419092352967523,0.0007394272527213582,2,1
Lumsden Ave at Main St,street_stop,0.00037243947858473,0.03310927524060605,0.0006213989438065341,2,1
Cosburn Ave at Westlake Cres West Side,street_stop,0.0004965859714463067,0.03210472637062215,0.00032611879685556593,2,1
Cosburn Ave at Gledhill Ave,street_stop,0.00037243947858473,0.031163202679939956,0.0002074667531683122,2,1
Cosburn Ave at Cedarvale Ave,street_stop,0.00037243947858473,0.03148242680045774,0.0002788190402379089,2,1
Cedarvale Ave at Stan Wadlow Park,street_stop,0.00024829298572315333,0.03240311690687481,0.00031031838027073923,1,1
Woodbine Ave at Plains Rd,street_stop,0.00037243947858473,0.03343061361860834,0.005030531302429947,3,1
Woodbine Ave at Cosburn Ave,street_stop,0.00024829298572315333,0.0344712502701114,0.0049685934315051635,3,1
Woodbine Ave at Barker Ave South Side,street_stop,0.00024829298572315333,0.03565857024097671,0.00508852582334412,3,1
Woodbine Ave at Mortimer Ave,street_stop,0.00037243947858473,0.036939080033589804,0.005569179450388267,3,1
Mortimer Ave at Woodbine Ave West Side,street_stop,0.00037243947858473,0.03563550375837938,0.00026311789524840204,2,1
Mortimer Ave at Woodmount Ave,street_stop,0.00024829298572315333,0.034428753833364335,5.63820495502232e-05,2,1
Mortimer Ave at Glebemount Ave,street_stop,0.00024829298572315333,0.03404633681122662,1.801372481779733e-05,2,1
Mortimer Ave at Dunkirk Rd,street_stop,0.00037243947858473,0.034821366744482156,0.0005674541195322259,2,1
840 Coxwell Ave - Michael Garron Hospital Medical Centre,street_stop,0.00024829298572315333,0.036054027080955627,0.0006758206612486556,1,1
1540 Kipling Ave - Richview Residence - Kipling Building,street_stop,0.00024829298572315333,0.029869664163381524,0.0,1,1
63 Widdicombe Hill Blvd - Huntingwood Place,street_stop,0.00037243947858473,0.03078980208202855,0.00024832381425378696,1,1
201 Lloyd Manor Rd - Lloyd Manor Place/Metro,street_stop,0.00037243947858473,0.031768055286077214,0.00037561672471671264,1,1
250 Wincott Dr - Richview Square Plaza (Rexall),street_stop,0.0004965859714463067,0.03467529691174788,0.014159293323873527,1,1
245 Dixon Rd - No Frills,street_stop,0.0004965859714463067,0.03639368538132915,0.02522020648450683,1,1
Royal York Rd at The Westway,street_stop,0.00024829298572315333,0.03433366545408411,0.0030541000774283685,2,1
Royal York Rd at Yorkleigh Ave,street_stop,0.00024829298572315333,0.03323898943805659,0.0009883525117166047,2,1
Royal York Rd at Weston Wood Rd,street_stop,0.00037243947858473,0.0326481586224447,0.0009700234033043669,2,1
1500 Royal York Rd - Royal York Plaza/Metro,street_stop,0.0004965859714463067,0.032265458645331854,0.001008086183475522,1,1
Royal York Rd at Trehorne Dr South Side,street_stop,0.00037243947858473,0.03264670090830168,0.0005925212604232787,2,1
Royal York Rd at Chapman Rd,street_stop,0.00037243947858473,0.03271575370364963,0.0010819705868992154,2,1
1447 Royal York Rd - Humbervale Residence,street_stop,0.0004965859714463067,0.03330298732671005,0.0023938615579222958,1,1
La Rose Ave at Royal York Rd East Side,street_stop,0.00024829298572315333,0.03222925703759374,6.551905589650809e-06,1,1
135 La Rose Ave,street_stop,0.00024829298572315333,0.03306952477961369,5.233399179178631e-05,1,1
123 La Rose Ave - St Demetrius Seniors Residence,street_stop,0.0004965859714463067,0.034200955352422055,0.0027764088344857715,1,1
La Rose Ave at Timothy Crt,street_stop,0.00024829298572315333,0.033069796718406264,6.596605667874603e-05,1,1
La Rose Ave at Arcade Dr,street_stop,0.00024829298572315333,0.03203095355762718,1.7796540021521397e-06,1,1
La Rose Ave at Scarlett Rd,street_stop,0.00024829298572315333,0.033023766872264416,5.99755044502996e-05,1,1
Scarlett Rd at Richview Rd,street_stop,0.0004965859714463067,0.03415172507631903,0.002387838550411536,2,1
60 Richview Rd - Ukrainian Canadian Care Centre,street_stop,0.0004965859714463067,0.03525345157210996,0.00522904101054389,1,1
20/30 Fontenay Crt,street_stop,0.00024829298572315333,0.034098009866388036,4.965234666004471e-05,1,1
4005 Eglinton Ave West - Scarlett Heights Residence,street_stop,0.00024829298572315333,0.03511140419028923,8.863446764862205e-05,1,1
120 Emmett Ave at Roadway to West Park Healthcare Centre,street_stop,0.00024829298572315333,0.036056936436510346,0.00016524315267548456,1,1
85 Emmett Ave,street_stop,0.00024829298572315333,0.03480464091597967,4.279881859717972e-05,1,1
Emmett Ave at Verona Ave,street_stop,0.00024829298572315333,0.03383878086750479,2.8971111662941816e-06,1,1
150 Emmett Ave - West Park Long Term Care,street_stop,0.00024829298572315333,0.03497642786316341,8.481892827807912e-05,1,1
170 Emmett Ave - West Park Healthcare Centre - Main Entrance,street_stop,0.00024829298572315333,0.036240850662697326,0.00020798754014795658,1,1
Royal York Rd at Renault Cres North Side,street_stop,0.00024829298572315333,0.032279573415716134,0.0013779947781465904,1,1
Royal York Rd at Chapman Rd,street_stop,0.00024829298572315333,0.03177558567027265,7.398666914883776e-05,1,1
Royal York Rd at Trehorne Dr,street_stop,0.00024829298572315333,0.03172832892540215,0.0008180192342768104,1,1
Royal York Rd at Weston Wood Rd North Side,street_stop,0.00024829298572315333,0.032618367619601595,0.0005675790375790354,1,1
Royal York Rd at Yorkleigh Ave,street_stop,0.00024829298572315333,0.033632755723686104,0.0006777192939780021,1,1
Royal York Rd at Lawrence Ave West,street_stop,0.00024829298572315333,0.03477950708205046,0.0007974113724483273,1,1
105 Clement Rd - Richview Residence - Clement Building,street_stop,0.00024829298572315333,0.029869664163381524,0.0,1,1
Walmart Scarborough Town Centre,street_stop,0.00024829298572315333,0.03666142994208264,4.942779295583968e-05,1,1
156 Borough Dr - Scarborough Civic Centre and Library,street_stop,0.00037243947858473,0.03541769549198002,9.932952570151478e-07,1,1
Brimorton Dr at Bellamy Rd N,street_stop,0.00024829298572315333,0.03312263757551217,0.0004126854460169367,1,1
Brimorton Dr at Amberjack Blvd,street_stop,0.00024829298572315333,0.03211036597442408,0.000292422914697769,1,1
Brimorton Dr at Markham Rd,street_stop,0.00024829298572315333,0.031208668691913,0.00018612709240610782,1,1
Brimorton Dr at Gaitwin Pl,street_stop,0.00024829298572315333,0.03118096217531477,0.000139217938798507,1,1
Brimorton Dr at Jeffton Cres,street_stop,0.00024829298572315333,0.03135050913570301,0.00015069101615091546,1,1
3750 Lawrence Ave East - Giant Tiger,street_stop,0.0004965859714463067,0.03277561357672392,0.0006640741438729113,1,1
225 Confederation Dr - Cedar Ridge Creative Centre,street_stop,0.0004965859714463067,0.03414331639232208,0.0026018576252209756,1,1
452 Scarborough Golf Club Rd - Masaryktown Homes,street_stop,0.00037243947858473,0.03531319741341287,0.002820564002901848,1,1
450B Scarborough Golf Club Rd - Masaryktown Residences,street_stop,0.00037243947858473,0.03412535308784311,1.924509560466849e-06,1,1
Guildwood Pkwy at Kingston Rd South Side,street_stop,0.00024829298572315333,0.03410871045683401,7.449714427613609e-07,1,1
123 Guildwood Pkwy - Guildwood Village Shopping Centre,street_stop,0.00037243947858473,0.03529522143108919,0.0002471442761360815,1,1
Brimorton Dr at Jeffton Cres,street_stop,0.00024829298572315333,0.031339148662247095,0.0006609033240715493,1,1
Brimorton Dr at Gaitwin Pl West Side,street_stop,0.00024829298572315333,0.031168033191916945,0.0006506155709237128,1,1
Brimorton Dr at Markham Rd,street_stop,0.00024829298572315333,0.031195232749250443,0.0007037981101580093,1,1
Brimorton Dr at Amberjack Blvd,street_stop,0.00024829298572315333,0.03209921685327175,0.0008153609982747591,1,1
Brimorton Dr at Bellamy Rd N,street_stop,0.00024829298572315333,0.0331126829750502,0.0009358045973873434,1,1
Brimorton Dr at McCowan Rd,street_stop,0.00024829298572315333,0.03422657044794416,0.0010591312996561868,1,1
Sentinel Rd at The Pond Rd,street_stop,0.00024829298572315333,0.03645719678749742,8.691333498882544e-07,1,1
The Pond Rd at Ian MacDonald Blvd,street_stop,0.00024829298572315333,0.037578864968806906,5.2850872315807536e-05,1,1
Ian MacDonald Blvd at The Chimneystack Rd,street_stop,0.00024829298572315333,0.039035752270283455,0.00017614364609281268,1,1
5799 Yonge St,street_stop,0.0004965859714463067,0.04237620900565723,0.005535835799413588,3,1
Cummer Ave at Yonge St East Side,street_stop,0.00024829298572315333,0.04066765332790833,0.004811967150886383,1,1
Cummer Ave at Silverview Dr,street_stop,0.00024829298572315333,0.039091531724603605,0.004688301891387996,1,1
Cummer Ave at Willowdale Ave,street_stop,0.00024829298572315333,0.03763302078996895,0.00456463663188961,1,1
205 Cummer Ave,street_stop,0.00024829298572315333,0.036279429801501804,0.004440971372391223,1,1
285 Cummer Ave - St John's Rehab Hospital,street_stop,0.00024829298572315333,0.03501983049276676,0.0043173061128928365,1,1
Cummer Ave at Maxome Ave,street_stop,0.00024829298572315333,0.03384476136268428,0.00419364085339445,1,1
Cummer Ave at Conacher Dr,street_stop,0.00024829298572315333,0.03274598958249698,0.004069975593896065,1,1
Cummer Ave at Bayview Ave,street_stop,0.00024829298572315333,0.03171631782261958,0.0039463103343976794,1,1
Cummer Ave at Ruddington Dr,street_stop,0.00024829298572315333,0.03074942641350077,0.0038226450748992937,1,1
Cummer Ave at Snowcrest Ave (West),street_stop,0.00024829298572315333,0.029843397274555924,0.0036989798154009076,1,1
Cummer Ave at Snowcrest Ave (East),street_stop,0.00024829298572315333,0.028991321962000025,0.003575314555902522,1,1
Cummer Ave at Craigmont Dr,street_stop,0.00024829298572315333,0.02818694727180691,0.003451732071008887,1,1
Cummer Ave at Pineway Blvd East Side,street_stop,0.00024829298572315333,0.027426377010256305,0.003328397909929506,1,1
Cummer Ave at Leslie St,street_stop,0.00024829298572315333,0.02670612805942797,0.003205312072664379,1,1
McNicoll Ave at Myers Lane,street_stop,0.00024829298572315333,0.026023077047657966,0.0030824745592135058,1,1
McNicoll Ave at Michael Dr,street_stop,0.00024829298572315333,0.025374415074071746,0.002959802594972135,1,1
McNicoll Ave at Clansman Blvd,street_stop,0.00024829298572315333,0.024757609102945003,0.0028371306307307643,1,1
McNicoll Ave at Brahms Ave,street_stop,0.00024829298572315333,0.02417036890902457,0.0027144586664893935,1,1
McNicoll Ave at Bedle Ave,street_stop,0.00024829298572315333,0.023611935629471434,0.0025922005752717797,1,1
McNicoll Ave at Don Mills Rd,street_stop,0.00024829298572315333,0.02308620933228205,0.0024714324269396893,1,1
McNicoll Ave at Mogul Dr,street_stop,0.00024829298572315333,0.022585032809842,0.002351740348469364,1,1
McNicoll Ave at Hines Dr,street_stop,0.00024829298572315333,0.0221088604975762,0.002232315338330353,1,1
McNicoll Ave at Placer Crt,street_stop,0.00024829298572315333,0.02166588404805051,0.0021152303650191747,1,1
McNicoll Ave at Victoria Park Ave,street_stop,0.00024829298572315333,0.02128409600006812,0.00200887000255808,1,1
McNicoll Ave at Victoria Park Ave East Side,street_stop,0.00024829298572315333,0.020970062259054935,0.0019162304028288346,1,1
1055 McNicoll Ave,street_stop,0.00024829298572315333,0.02070447288771953,0.0018338390874973656,1,1
McNicoll Ave at Pharmacy Ave,street_stop,0.00024829298572315333,0.02046539985311572,0.0017581582663732862,1,1
McNicoll Ave at Eagle Point Rd,street_stop,0.00024829298572315333,0.020248542270095572,0.001686069863095412,1,1
McNicoll Ave at Stonebridge Blvd,street_stop,0.00024829298572315333,0.02004811862176737,0.0016171186173376106,1,1
McNicoll Ave at Warden Ave,street_stop,0.00024829298572315333,0.019868247799064126,0.0015520743329240684,1,1
McNicoll Ave at La Peer Blvd,street_stop,0.00024829298572315333,0.019712279959986624,0.0014918806403489504,1,1
McNicoll Ave at Opposite Walkway to Hawkshead Cres,street_stop,0.00024829298572315333,0.019573640138409242,0.0014368360011871022,1,1
McNicoll Ave at Birchmount Rd,street_stop,0.00024829298572315333,0.019453390904036142,0.0013878421856325716,1,1
McNicoll Ave at Morbank Dr,street_stop,0.00024829298572315333,0.019352288128952004,0.001345020123441252,1,1
McNicoll Ave at Silver Springs Blvd,street_stop,0.00024829298572315333,0.019268973613939734,0.0013098871322429514,1,1
McNicoll Ave at Kennedy Rd,street_stop,0.00024829298572315333,0.019262005444210726,0.00037526269165412065,1,1
McNicoll Ave at Silver Star Blvd,street_stop,0.00024829298572315333,0.019475624535141685,0.0015148269886715983,1,1
McNicoll Ave at Midland Ave,street_stop,0.00024829298572315333,0.01985848576173224,0.0016384922481699842,1,1
McNicoll Ave at Cleadon Rd,street_stop,0.00024829298572315333,0.020257314010290454,0.00176215750766837,1,1
McNicoll Ave at Brimley Rd,street_stop,0.00024829298572315333,0.02067249033401293,0.001885822767166756,1,1
McNicoll Ave at Hutchcroft Ave East Side,street_stop,0.00024829298572315333,0.02110504093287678,0.002009488026665142,1,1
McNicoll Ave at McCowan Rd,street_stop,0.00024829298572315333,0.021556079731115306,0.00213315328616353,1,1
McNicoll Ave at Boxdene Ave,street_stop,0.00024829298572315333,0.02202681795575946,0.002256818545661917,1,1
McNicoll Ave at White Heather Blvd,street_stop,0.00024829298572315333,0.022518574998246624,0.0023804838051603035,1,1
McNicoll Ave at Shady Hollow Dr,street_stop,0.00024829298572315333,0.023032790764190354,0.00250414906465869,1,1
McNicoll Ave at Middlefield Rd,street_stop,0.00024829298572315333,0.023571039754746864,0.002627814324157076,1,1
Passmore Ave at State Crown Blvd,street_stop,0.00024829298572315333,0.021568797182284105,0.003112395297027556,1,1
395 Passmore Ave,street_stop,0.00024829298572315333,0.02111784150540678,0.0029904683042289468,1,1
Dynamic Dr at Passmore Ave South Side,street_stop,0.00024829298572315333,0.02068535661008714,0.00286878963524459,1,1
150 Dynamic Dr,street_stop,0.00024829298572315333,0.020270230448106535,0.0027471109662602355,1,1
Dynamic Dr at Turbina Ave,street_stop,0.00024829298572315333,0.019871438483994502,0.0026254322972758797,1,1
80 Dynamic Dr,street_stop,0.00024829298572315333,0.01948803525259257,0.0025037536282915243,1,1
3480 McNicoll Ave,street_stop,0.00024829298572315333,0.019119146875457578,0.002382074959307168,1,1
Opposite 3471 McNicoll Ave,street_stop,0.00024829298572315333,0.018763964411415947,0.0022603962903228127,1,1
3450 McNicoll Ave,street_stop,0.00024829298572315333,0.018421737934773256,0.0021387176213384564,1,1
McNicoll Ave at Middlefield Rd,street_stop,0.00024829298572315333,0.01809177124994375,0.0020170389523541006,1,1
McNicoll Ave at Shady Hollow Dr West Side,street_stop,0.00024829298572315333,0.01777341716410789,0.0018956086071839982,1,1
McNicoll Ave at White Heather Blvd,street_stop,0.00024829298572315333,0.017466073250350697,0.0018008780207112733,1,1
McNicoll Ave at Boxdene Ave,street_stop,0.00024829298572315333,0.017440243875478385,0.0017727545641061707,1,1
McNicoll Ave at McCowan Rd,street_stop,0.00024829298572315333,0.017482473996434697,0.0017981419542439953,1,1
McNicoll Ave at Hutchcroft Ave,street_stop,0.00024829298572315333,0.017555893693968712,0.0011103870621682445,1,1
McNicoll Ave at Brimley Rd,street_stop,0.00024829298572315333,0.017648269007641968,0.002421703345470769,1,1
McNicoll Ave at Bramblebrook Ave,street_stop,0.00024829298572315333,0.017753801004952746,0.001839393693131318,1,1
McNicoll Ave at Midland Ave,street_stop,0.00024829298572315333,0.017873184392302607,0.003253727663067472,1,1
McNicoll Ave at Silver Star Blvd,street_stop,0.00024829298572315333,0.01800957569990269,0.0033162414095643327,1,1
McNicoll Ave at Kennedy Rd,street_stop,0.00024829298572315333,0.01816507435926252,0.003383506418373916,1,1
McNicoll Ave at Silver Springs Blvd,street_stop,0.00024829298572315333,0.018334684675225147,0.003453953125324223,1,1
McNicoll Ave at Morbank Dr,street_stop,0.00024829298572315333,0.018519722743749033,0.003527404550427002,1,1
McNicoll Ave at Birchmount Rd West Side,street_stop,0.00024829298572315333,0.01871955012887865,0.0036062277657134007,1,1
McNicoll Ave at Walkway to Hawkshead Cres,street_stop,0.00024829298572315333,0.018954061745652666,0.003692128209706032,1,1
McNicoll Ave at Innislawn Rd,street_stop,0.00024829298572315333,0.019225493590964867,0.0037915841548038947,1,1
McNicoll Ave at Warden Ave,street_stop,0.00024829298572315333,0.019565640752542687,0.003904423248497222,1,1
McNicoll Ave at Eagle Point Rd,street_stop,0.00024829298572315333,0.019931664066953656,0.0040223231313586145,1,1
McNicoll Ave at Pharmacy Ave,street_stop,0.00024829298572315333,0.020319956316473084,0.004141987618294022,1,1
1050 McNicoll Ave,street_stop,0.00024829298572315333,0.020724639114413815,0.00426187835581575,1,1
1020 McNicoll Ave,street_stop,0.00024829298572315333,0.021150439336886217,0.004383259036223001,1,1
McNicoll Ave at Victoria Park Ave West Side,street_stop,0.00024829298572315333,0.021597698366206706,0.004494723443792649,1,1
McNicoll Ave at Harold Evans Cres,street_stop,0.00024829298572315333,0.022065068925590427,0.006586470690887353,1,1
McNicoll Ave at Picola Crt,street_stop,0.00024829298572315333,0.022553367494549517,0.006708646007500217,1,1
McNicoll Ave at Mogul Dr,street_stop,0.00024829298572315333,0.023064031742128448,0.006830821324113082,1,1
McNicoll Ave at Don Mills Rd,street_stop,0.00024829298572315333,0.02359863410628253,0.00694868359487041,1,1
McNicoll Ave at Bedle Ave,street_stop,0.00024829298572315333,0.024158897964603444,0.009037012864548478,1,1
McNicoll Ave at Brahms Ave,street_stop,0.00024829298572315333,0.024746716190656198,0.009158691533532834,1,1
McNicoll Ave at Clansman Blvd,street_stop,0.00024829298572315333,0.025364172516875515,0.009280370202517188,1,1
McNicoll Ave at Michael Dr,street_stop,0.00024829298572315333,0.02601356621205344,0.009402214420711048,1,1
McNicoll Ave at Myers Lane,street_stop,0.00024829298572315333,0.02669850414526575,0.00952430696271916,1,1
McNicoll Ave at Leslie St,street_stop,0.00024829298572315333,0.027421795147315756,0.009646482279332022,1,1
Cummer Ave at Pineway Blvd,street_stop,0.00024829298572315333,0.02818576193776127,0.009768657595944887,1,1
Cummer Ave at Craigmont Dr,street_stop,0.00024829298572315333,0.02899466635882905,0.009890832912557747,1,1
Cummer Ave at Beardmore Ave,street_stop,0.00024829298572315333,0.029851593788710898,0.01001300822917061,1,1
Cummer Ave at Snowcrest Ave West,street_stop,0.00024829298572315333,0.030760716217056422,0.010144795212194954,1,1
Cummer Ave at Ruddington Dr West Side,street_stop,0.00024829298572315333,0.03172695219174912,0.01223426474767074,1,1
Cummer Ave at Bayview Ave,street_stop,0.00024829298572315333,0.03275585829535131,0.012355943416655094,1,1
Cummer Ave at Conacher Dr,street_stop,0.00024829298572315333,0.03385373607011395,0.01247762208563945,1,1
Cummer Ave at Maxome Ave,street_stop,0.00024829298572315333,0.035027761191516966,0.012599300754623805,1,1
278 Cummer Ave - St John's Rehab Hospital,street_stop,0.00024829298572315333,0.036286140485320625,0.012720979423608161,1,1
Cummer Ave at Becky Cheung Ct,street_stop,0.00024829298572315333,0.03763830405103487,0.012842658092592517,1,1
Cummer Ave at Willowdale Ave,street_stop,0.00024829298572315333,0.039095142003673485,0.012964336761576876,1,1
Cummer Ave at Silverview Dr,street_stop,0.00024829298572315333,0.040669298409603996,0.013086015430561232,1,1
Cummer Ave at Yonge St,street_stop,0.00024829298572315333,0.04237553921315123,0.013223463101736147,1,1
