stop_id,name,degree,in_degree,out_degree,pagerank,betweenness
9440,Dufferin St at Briar Hill Ave,2,1,1,0.00010699973421976646,0.0
9441,Islington Ave at Evans Ave South Side,2,1,1,0.00010677071489469553,0.005051591521338437
9442,Pape Ave at Danforth Ave,2,1,1,0.00010833975817814233,0.006684784129807524
9443,Fisherville Rd at Bathurst St West Side,2,1,1,8.27134944133285e-05,0.00010261590812420247
9444,Main St Markham North at Parkway Ave,2,1,1,9.964406764784541e-05,0.008206082518077414
9445,Mt Pleasant Rd at Lawrence Cres,2,1,1,9.09440117146828e-05,0.0020523181624840492
9446,East Ave at Island Rd,2,1,1,0.00010196230794376018,0.00020470012760527437
9449,Prince Edward Dr South at Edwalter Ave,2,1,1,0.0001701110419810541,0.023669914144058127
9450,Bloor St West at Eagle Rd East Side,2,1,1,0.0001232962894081821,0.036182711476249456
9451,Sheppard Ave West at Chesswood Dr,2,1,1,0.00020707170383506155,0.00022011909825606123
9452,Eglinton Ave West at Lloyd Manor Rd,2,1,1,0.00012895239651368822,0.0009240748617609528
9453,Yonge St at Glenforest Rd North Side,3,1,2,0.00010662558445977127,0.023728833841056524
9454,Dundas St West at Spadina Ave,2,1,1,0.00011012955971767381,0.004633843332455626
9455,Burnhamthorpe Rd at Holloway Rd,2,1,1,0.00011062853171393727,0.00010259720550861496
9456,Lawrence Ave East at Goldberry Sq,2,1,1,0.00010576548885884581,0.001401354033744506
9457,Meadowvale Rd at Sheppard Ave East North Side,4,3,1,9.560111795419495e-05,0.000998473294039011
9459,Warden Ave at Bridletowne Cir (North),2,1,1,0.00011625867184992603,0.00010261590812420247
9460,Coxwell Ave at Danforth Ave,3,2,1,0.00010822340676919896,0.0047429285410463635
9461,Arleta Ave at Medal Lane,2,1,1,0.00011062853171393727,0.0003078477243726074
9462,Bathurst St at Sheppard Ave West,2,1,1,0.00011380465113951225,0.009367242179343413
9463,Victoria Park Ave at Steeles Ave East South Side,4,2,2,0.00011357317872821398,0.007972018043809304
9464,1450 Sheppard Ave West,3,1,2,0.00014790543177857677,0.0009537608110024102
9465,1515 Albion Rd - Albion Library,2,1,1,0.00011062853171393727,0.0006151637601020842
9466,Kennedy Rd at McNicoll Ave,2,1,1,0.00011062853171393727,0.0005114844746916206
9467,Steeles Ave East at Fairway Heights Dr,2,1,1,0.00011167438969296578,0.0003078477243726074
9468,Bloor St East at Castle Frank Rd,3,1,2,0.00010831166379841173,0.011051185791815306
9469,York Mills Rd at Fenside Dr,4,2,2,0.00015726838185835894,0.0010923543173117823
9470,York Mills Rd at Old York Mills Rd,4,1,3,0.0001964383461602392,0.009307741386643982
9471,20 Norelco Dr,2,1,1,9.98506151528683e-05,0.0004099319438536793
9472,North Queen St at The East Mall East Side,3,2,1,0.00015628198104504889,0.0053498511271799255
9473,Sheppard Ave West at Tuscan Gate,2,1,1,0.0001929931200210395,0.009322586627693374
9474,61 Maybrook Dr,2,1,1,0.00011283930692733031,0.005871526300864882
9475,1859 Kingston Rd,2,1,1,6.868249768260687e-05,0.0003078477243726074
9476,McCowan Rd at Commander Blvd,3,2,1,0.0002139452051547055,0.00949808592088473
9477,Bayview Ave at York Rd South Side,2,1,1,0.00011062853171393727,0.0058993513398553805
9478,849 Broadview Ave,5,4,1,0.00023096050130931592,0.0306998751018583
9479,Keele St at Colville Rd,2,1,1,0.00010805766983775013,0.00020523181624840494
9482,9275 Markham Rd,2,1,1,0.00011062853171393727,0.007795618885580604
9483,Spadina Ave at Queens Quay West North Side,2,1,1,6.630697080977512e-05,0.0
9484,Sheppard Ave West at Goddard St,2,1,1,0.0001281243286534547,0.0
9486,Rathburn Rd at The Wynd,2,1,1,9.210545254596824e-05,0.0006321777966822628
9487,Lawrence Ave West at Ledbury St,2,1,1,0.00012330311762575303,0.00010261590812420247
9488,38 Thorncliffe Park Dr,2,1,1,9.552564546576905e-05,0.004940982560612505
